customer_id,consent_id,created_datetime,month,adr_provider,data_holder,product_type,data_cluster_requested,customer_segment,channel,device,authentication_method,redirect_type,otp_sent,otp_success,consent_status,drop_off_stage,session_duration_seconds,completion_time_seconds,completed_datetime,consent_duration_days,cdr_standard_version,error_reason
101294,CONS-2025-001294,2025-05-29 23:08:00,2025-05,Frollo,Macquarie,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,144,125,2025-05-29 23:10:05,90,v1.27,
101295,CONS-2025-001295,2025-12-24 14:08:00,2025-12,Frollo,Bendigo Bank,Credit Card,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,181,72,2025-12-24 14:09:12,180,v1.28,
101296,CONS-2025-001296,2025-06-05 06:54:00,2025-06,Ezidox,ANZ,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,173,89,2025-06-05 06:55:29,180,v1.26,
101297,CONS-2025-001297,2025-09-03 22:06:00,2025-09,Frollo,CBA,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,150,150,2025-09-03 22:08:30,180,v1.28,
101298,CONS-2025-001298,2025-02-07 15:30:00,2025-02,Frollo,Bank Australia,Transaction Account,Accounts + Transactions,Retail,Third-Party App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,75,69,2025-02-07 15:31:09,90,v1.28,
101299,CONS-2025-001299,2025-07-14 07:40:00,2025-07,Basiq,Macquarie,Savings Account,Accounts + Balances,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,244,221,2025-07-14 07:43:41,365,v1.28,
101300,CONS-2025-001300,2025-03-15 00:08:00,2025-03,Finder,CBA,Transaction Account,Cards + Transactions,Small Business,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,213,,,365,v1.27,Navigation error
101301,CONS-2025-001301,2025-01-12 00:41:00,2025-01,Basiq,ING,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,284,233,2025-01-12 00:44:53,90,v1.28,
101302,CONS-2025-001302,2025-04-28 00:20:00,2025-04,Intuit,ING,Transaction Account,Accounts + Balances,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,87,84,2025-04-28 00:21:24,180,v1.28,
101303,CONS-2025-001303,2025-11-28 03:16:00,2025-11,Frollo,NAB,Savings Account,Full Banking Data,Small Business,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Account Selection,67,,,180,v1.28,Consent scope confusion
101304,CONS-2025-001304,2025-08-16 09:26:00,2025-08,Cuscal,CBA,Home Loan,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,N,Abandoned,OTP,176,,,365,v1.27,OTP incorrect
101305,CONS-2025-001305,2025-09-08 06:56:00,2025-09,illion,Bank Australia,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,114,90,2025-09-08 06:57:30,90,v1.27,
101306,CONS-2025-001306,2025-12-07 05:28:00,2025-12,Basiq,Westpac,Transaction Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Abandoned,Account Selection,250,,,365,v1.28,Session timeout
101307,CONS-2025-001307,2025-05-30 03:40:00,2025-05,illion,ANZ,Savings Account,Loans + Repayments,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Authentication,786,,,90,v1.26,Session timeout
101308,CONS-2025-001308,2025-10-09 19:59:00,2025-10,Intuit,CBA,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,258,193,2025-10-09 20:02:13,365,v1.28,
101309,CONS-2025-001309,2025-12-19 14:31:00,2025-12,illion,NAB,Business Account,Loans + Repayments,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,346,243,2025-12-19 14:35:03,90,v1.28,
101310,CONS-2025-001310,2025-07-10 01:46:00,2025-07,Ezidox,CBA,Transaction Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,157,65,2025-07-10 01:47:05,90,v1.27,
101311,CONS-2025-001311,2025-09-26 16:56:00,2025-09,Frollo,Westpac,Transaction Account,Accounts + Transactions,High Net Worth,Mobile App,iOS,Password,App-to-App,Y,Y,Abandoned,Consent Review,129,,,365,v1.28,Consent scope confusion
101312,CONS-2025-001312,2025-09-10 04:02:00,2025-09,Frollo,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,300,224,2025-09-10 04:05:44,365,v1.28,
101313,CONS-2025-001313,2025-06-17 10:45:00,2025-06,Adatree,CBA,Savings Account,Accounts + Transactions,Retail,Third-Party App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,212,130,2025-06-17 10:47:10,90,v1.28,
101314,CONS-2025-001314,2025-05-14 02:37:00,2025-05,Frollo,Bank Australia,Savings Account,Accounts + Transactions,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,142,80,2025-05-14 02:38:20,365,v1.27,
101315,CONS-2025-001315,2025-06-14 06:02:00,2025-06,Frollo,ING,Credit Card,Loans + Repayments,Small Business,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,115,105,2025-06-14 06:03:45,365,v1.27,
101316,CONS-2025-001316,2025-04-29 15:45:00,2025-04,NextGen,ING,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,186,115,2025-04-29 15:46:55,90,v1.28,
101317,CONS-2025-001317,2025-09-09 14:38:00,2025-09,Frollo,CBA,Home Loan,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,107,78,2025-09-09 14:39:18,90,v1.28,
101318,CONS-2025-001318,2025-04-16 01:35:00,2025-04,Adatree,Westpac,Transaction Account,Loans + Repayments,High Net Worth,Web,Desktop,Password,QR Web-to-App,Y,Y,Abandoned,Consent Review,209,,,365,v1.28,Consent scope confusion
101319,CONS-2025-001319,2025-04-01 19:39:00,2025-04,illion,Bank Australia,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,183,98,2025-04-01 19:40:38,365,v1.28,
101320,CONS-2025-001320,2025-04-21 13:40:00,2025-04,Adatree,CBA,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,124,55,2025-04-21 13:40:55,365,v1.28,
101321,CONS-2025-001321,2025-02-08 23:04:00,2025-02,Cuscal,Westpac,Home Loan,Full Banking Data,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,217,185,2025-02-08 23:07:05,180,v1.28,
101322,CONS-2025-001322,2025-05-09 14:43:00,2025-05,Basiq,Westpac,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Abandoned,Account Selection,104,,,365,v1.28,Consent scope confusion
101323,CONS-2025-001323,2025-06-21 04:34:00,2025-06,Basiq,CBA,Transaction Account,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,386,,,180,v1.27,Consent scope confusion
101324,CONS-2025-001324,2025-04-21 18:48:00,2025-04,Basiq,CBA,Transaction Account,Accounts + Transactions,Small Business,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,207,129,2025-04-21 18:50:09,180,v1.28,
101325,CONS-2025-001325,2025-02-02 22:26:00,2025-02,Frollo,Westpac,Credit Card,Accounts + Transactions,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,235,132,2025-02-02 22:28:12,90,v1.28,
101326,CONS-2025-001326,2025-12-23 03:20:00,2025-12,Basiq,NAB,Savings Account,Full Banking Data,Small Business,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,485,,,180,v1.26,Consent expired
101327,CONS-2025-001327,2025-10-31 13:13:00,2025-10,NextGen,CBA,Credit Card,Accounts + Balances,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,291,219,2025-10-31 13:16:39,90,v1.28,
101328,CONS-2025-001328,2025-10-07 19:44:00,2025-10,Intuit,Bendigo Bank,Transaction Account,Accounts + Balances,Retail,Third-Party App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,563,,,90,v1.28,OTP incorrect
101329,CONS-2025-001329,2025-07-28 14:37:00,2025-07,Frollo,Westpac,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,129,105,2025-07-28 14:38:45,365,v1.26,
101330,CONS-2025-001330,2025-06-26 22:03:00,2025-06,Ezidox,CBA,Savings Account,Cards + Transactions,High Net Worth,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,133,113,2025-06-26 22:04:53,365,v1.27,
101331,CONS-2025-001331,2025-09-30 19:12:00,2025-09,Frollo,NAB,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,125,65,2025-09-30 19:13:05,365,v1.27,
101332,CONS-2025-001332,2025-09-08 21:55:00,2025-09,Basiq,ANZ,Savings Account,Cards + Transactions,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,233,180,2025-09-08 21:58:00,365,v1.28,
101333,CONS-2025-001333,2025-08-04 10:51:00,2025-08,Yodlee,Bendigo Bank,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,228,168,2025-08-04 10:53:48,365,v1.27,
101334,CONS-2025-001334,2025-12-03 03:36:00,2025-12,Regional Australia Bank,ING,Credit Card,Full Banking Data,Sole Trader,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,144,118,2025-12-03 03:37:58,365,v1.28,
101335,CONS-2025-001335,2025-10-30 02:42:00,2025-10,Frollo,CBA,Credit Card,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,209,193,2025-10-30 02:45:13,365,v1.27,
101336,CONS-2025-001336,2025-09-04 01:42:00,2025-09,Adatree,ANZ,Home Loan,Full Banking Data,Retail,Web,Desktop,Password,App-to-App,Y,Y,Expired,Consent Confirmation,859,,,365,v1.28,Consent expired
101337,CONS-2025-001337,2025-02-08 22:08:00,2025-02,illion,CBA,Credit Card,Full Banking Data,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,118,99,2025-02-08 22:09:39,365,v1.27,
101338,CONS-2025-001338,2025-10-29 07:08:00,2025-10,Basiq,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Expired,Consent Confirmation,290,,,365,v1.26,Consent expired
101339,CONS-2025-001339,2025-10-31 03:16:00,2025-10,Ezidox,Westpac,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,183,155,2025-10-31 03:18:35,90,v1.27,
101340,CONS-2025-001340,2025-05-29 18:17:00,2025-05,Frollo,CBA,Savings Account,Accounts + Balances,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,364,248,2025-05-29 18:21:08,365,v1.26,
101341,CONS-2025-001341,2025-05-23 05:36:00,2025-05,Intuit,NAB,Savings Account,Cards + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,160,156,2025-05-23 05:38:36,180,v1.28,
101342,CONS-2025-001342,2025-07-02 12:10:00,2025-07,Ezidox,ANZ,Personal Loan,Accounts + Balances,Retail,Third-Party App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,223,109,2025-07-02 12:11:49,365,v1.27,
101343,CONS-2025-001343,2025-01-25 16:44:00,2025-01,Cuscal,Westpac,Savings Account,Accounts + Transactions,Retail,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,93,76,2025-01-25 16:45:16,180,v1.28,
101344,CONS-2025-001344,2025-10-10 02:35:00,2025-10,Yodlee,ANZ,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,47,,,180,v1.27,OTP incorrect
101345,CONS-2025-001345,2025-11-06 21:15:00,2025-11,Frollo,AMP Bank,Savings Account,Full Banking Data,Small Business,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,312,198,2025-11-06 21:18:18,365,v1.26,
101346,CONS-2025-001346,2025-01-28 05:46:00,2025-01,Cuscal,Westpac,Transaction Account,Full Banking Data,High Net Worth,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,302,216,2025-01-28 05:49:36,90,v1.28,
101347,CONS-2025-001347,2025-05-29 23:39:00,2025-05,Adatree,CBA,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,285,198,2025-05-29 23:42:18,365,v1.27,
101348,CONS-2025-001348,2025-07-06 09:27:00,2025-07,illion,Westpac,Transaction Account,Accounts + Transactions,Small Business,Third-Party App,iOS,Biometric,QR Web-to-App,Y,Y,Abandoned,Consent Confirmation,840,,,365,v1.27,User cancelled
101349,CONS-2025-001349,2025-03-16 18:52:00,2025-03,Basiq,CBA,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,333,277,2025-03-16 18:56:37,365,v1.28,
101350,CONS-2025-001350,2025-11-16 11:42:00,2025-11,Adatree,ANZ,Savings Account,Accounts + Transactions,High Net Worth,Mobile App,Android,Password,QR Web-to-App,Y,N,Abandoned,OTP,733,,,180,v1.28,OTP incorrect
101351,CONS-2025-001351,2025-02-28 23:13:00,2025-02,NextGen,CBA,Savings Account,Accounts + Balances,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Account Selection,587,,,365,v1.26,Session timeout
101352,CONS-2025-001352,2025-12-31 20:52:00,2025-12,Ezidox,Bendigo Bank,Credit Card,Loans + Repayments,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,294,206,2025-12-31 20:55:26,90,v1.28,
101353,CONS-2025-001353,2025-10-23 15:56:00,2025-10,Basiq,NAB,Transaction Account,Accounts + Transactions,Small Business,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,348,297,2025-10-23 16:00:57,180,v1.28,
101354,CONS-2025-001354,2025-07-27 07:47:00,2025-07,Basiq,ANZ,Home Loan,Loans + Repayments,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Expired,Consent Review,222,,,90,v1.28,Consent expired
101355,CONS-2025-001355,2025-02-17 22:40:00,2025-02,Frollo,ANZ,Home Loan,Full Banking Data,Small Business,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,338,,,180,v1.27,OTP timeout
101356,CONS-2025-001356,2025-12-05 01:55:00,2025-12,Basiq,CBA,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,324,269,2025-12-05 01:59:29,365,v1.28,
101357,CONS-2025-001357,2025-09-11 22:52:00,2025-09,Adatree,AMP Bank,Savings Account,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,197,102,2025-09-11 22:53:42,365,v1.26,
101358,CONS-2025-001358,2025-12-21 10:52:00,2025-12,illion,Macquarie,Credit Card,Accounts + Transactions,Retail,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,228,194,2025-12-21 10:55:14,365,v1.26,
101359,CONS-2025-001359,2025-02-10 18:06:00,2025-02,Ezidox,Suncorp Bank,Credit Card,Accounts + Balances,Small Business,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,122,114,2025-02-10 18:07:54,90,v1.27,
101360,CONS-2025-001360,2025-04-29 20:50:00,2025-04,NextGen,ING,Transaction Account,Loans + Repayments,Retail,Third-Party App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,167,108,2025-04-29 20:51:48,365,v1.28,
101361,CONS-2025-001361,2025-09-15 12:24:00,2025-09,Cuscal,CBA,Credit Card,Loans + Repayments,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,182,,,180,v1.26,User cancelled
101362,CONS-2025-001362,2025-03-22 13:29:00,2025-03,Intuit,CBA,Business Account,Cards + Transactions,Small Business,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,303,207,2025-03-22 13:32:27,365,v1.27,
101363,CONS-2025-001363,2025-11-24 17:35:00,2025-11,illion,CBA,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,225,154,2025-11-24 17:37:34,365,v1.28,
101364,CONS-2025-001364,2025-09-06 00:25:00,2025-09,Ezidox,ANZ,Transaction Account,Cards + Transactions,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,213,140,2025-09-06 00:27:20,90,v1.28,
101365,CONS-2025-001365,2025-07-21 05:01:00,2025-07,Cuscal,Macquarie,Home Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,179,157,2025-07-21 05:03:37,365,v1.26,
101366,CONS-2025-001366,2025-05-27 07:14:00,2025-05,Intuit,CBA,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,272,152,2025-05-27 07:16:32,180,v1.26,
101367,CONS-2025-001367,2025-10-10 03:28:00,2025-10,Regional Australia Bank,Suncorp Bank,Credit Card,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,N,Abandoned,OTP,289,,,365,v1.26,OTP incorrect
101368,CONS-2025-001368,2025-12-11 01:07:00,2025-12,Adatree,ANZ,Credit Card,Full Banking Data,Retail,Web,Desktop,Password,App-to-App,Y,N,Abandoned,OTP,445,,,365,v1.26,OTP not received
101369,CONS-2025-001369,2025-01-17 22:06:00,2025-01,Basiq,NAB,Transaction Account,Accounts + Transactions,Small Business,Web,Desktop,Password,OAuth Redirect,Y,N,Abandoned,OTP,442,,,365,v1.28,OTP timeout
101370,CONS-2025-001370,2025-06-06 01:12:00,2025-06,Cuscal,Bank Australia,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,200,,,365,v1.27,OTP not received
101371,CONS-2025-001371,2025-10-25 22:59:00,2025-10,illion,Macquarie,Credit Card,Accounts + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,N,Abandoned,OTP,42,,,365,v1.28,OTP timeout
101372,CONS-2025-001372,2025-06-26 18:08:00,2025-06,Yodlee,NAB,Credit Card,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,194,185,2025-06-26 18:11:05,180,v1.28,
101373,CONS-2025-001373,2025-06-05 13:33:00,2025-06,Yodlee,ING,Personal Loan,Accounts + Balances,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Expired,Consent Confirmation,514,,,365,v1.28,Consent expired
101374,CONS-2025-001374,2025-10-19 20:14:00,2025-10,Yodlee,AMP Bank,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,564,,,365,v1.27,OTP timeout
101375,CONS-2025-001375,2025-12-24 11:57:00,2025-12,Frollo,Westpac,Personal Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,140,80,2025-12-24 11:58:20,365,v1.27,
101376,CONS-2025-001376,2025-06-24 06:13:00,2025-06,Basiq,CBA,Savings Account,Accounts + Transactions,Small Business,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,144,89,2025-06-24 06:14:29,365,v1.26,
101377,CONS-2025-001377,2025-03-13 10:51:00,2025-03,Ezidox,CBA,Credit Card,Loans + Repayments,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,98,,,90,v1.28,OTP not received
101378,CONS-2025-001378,2025-07-26 18:45:00,2025-07,Frollo,Suncorp Bank,Home Loan,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Review,462,,,180,v1.28,Navigation error
101379,CONS-2025-001379,2025-03-10 21:00:00,2025-03,Cuscal,CBA,Personal Loan,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,105,77,2025-03-10 21:01:17,365,v1.27,
101380,CONS-2025-001380,2025-03-31 21:05:00,2025-03,illion,Westpac,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,258,200,2025-03-31 21:08:20,365,v1.28,
101381,CONS-2025-001381,2025-04-27 17:46:00,2025-04,Intuit,Westpac,Transaction Account,Loans + Repayments,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,194,101,2025-04-27 17:47:41,365,v1.27,
101382,CONS-2025-001382,2025-12-04 08:21:00,2025-12,Adatree,CBA,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Expired,Consent Review,184,,,180,v1.26,Consent expired
101383,CONS-2025-001383,2025-01-05 05:10:00,2025-01,Ezidox,Macquarie,Savings Account,Loans + Repayments,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,859,,,365,v1.28,Consent expired
101384,CONS-2025-001384,2025-07-25 14:56:00,2025-07,Yodlee,Westpac,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,262,245,2025-07-25 15:00:05,365,v1.27,
101385,CONS-2025-001385,2025-09-21 17:39:00,2025-09,Ezidox,AMP Bank,Personal Loan,Accounts + Transactions,Sole Trader,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,202,153,2025-09-21 17:41:33,365,v1.26,
101386,CONS-2025-001386,2025-06-10 22:04:00,2025-06,Frollo,CBA,Home Loan,Accounts + Transactions,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,252,230,2025-06-10 22:07:50,365,v1.27,
101387,CONS-2025-001387,2025-12-24 03:36:00,2025-12,Adatree,Macquarie,Savings Account,Accounts + Balances,High Net Worth,Mobile App,iOS,Password,App-to-App,Y,Y,Abandoned,Account Selection,189,,,180,v1.27,Navigation error
101388,CONS-2025-001388,2025-07-15 19:11:00,2025-07,Intuit,NAB,Home Loan,Cards + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,N,Abandoned,OTP,565,,,365,v1.27,OTP not received
101389,CONS-2025-001389,2025-03-02 08:50:00,2025-03,illion,CBA,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Expired,Consent Review,471,,,365,v1.27,Consent expired
101390,CONS-2025-001390,2025-06-25 12:25:00,2025-06,Regional Australia Bank,CBA,Personal Loan,Loans + Repayments,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Expired,Consent Review,38,,,180,v1.27,Consent expired
101391,CONS-2025-001391,2025-05-24 12:56:00,2025-05,Cuscal,ANZ,Credit Card,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,215,175,2025-05-24 12:58:55,180,v1.28,
